,associatedCards,associatedCardRefs,assets,region,regionRef,attack,cost,health,description,descriptionRaw,levelupDescription,levelupDescriptionRaw,flavorText,artistName,name,cardCode,keywords,keywordRefs,spellSpeed,spellSpeedRef,rarity,rarityRef,subtype,subtypes,supertype,type,collectible,set
42,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE017.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE017-full.png'}]",Demacia,Demacia,0,4,0,"If you have exactly 1 ally, grant it +3|+3.","If you have exactly 1 ally, grant it +3|+3.",,,"When others fail, it falls upon the shoulders of a true hero to find a path to victory.",Kudos Productions,Stand Alone,01DE017,['Burst'],['Burst'],Burst,Burst,RARE,Rare,,[],,Spell,True,Set1
43,[],"['01PZ040T2', '01PZ040T1', '01PZ040T3']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ040.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ040-full.png'}]",Piltover & Zaun,PiltoverZaun,4,4,3,,,I see your hand is empty.,I see your hand is empty.,"""What'samatter, Fishbones?""
""I'm worried about you, Jinx! Every time you get bored, you...""
""...want to blow something up! Great idea, Fishbones!""",SIXMOREVODKA,Jinx,01PZ040,['Quick Attack'],['QuickStrike'],,,Champion,Champion,,[],Champion,Unit,True,Set1
44,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX013.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX013-full.png'}]",Noxus,Noxus,0,5,0,<link=keyword.Stun><sprite name=Stunned><style=Keyword>Stun</style></link> an enemy. Give all allies +2|+0 this round.,Stun an enemy. Give all allies +2|+0 this round.,,,"""Any fool can throw overwhelming force at the enemy. It takes vision to conceal that force until the decisive moment."" - Jericho Swain",Original Force,Decisive Maneuver,01NX013,['Fast'],['Fast'],Fast,Fast,RARE,Rare,,[],,Spell,True,Set1
45,[],"['01DE045T1', '01DE045T2']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE045.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE045-full.png'}]",Demacia,Demacia,3,3,3,,,I've killed 2 enemies<style=Variable></style>.,I've killed 2 enemies.,"""From arena to tournament, training ground to battleground, I long for a worthy opponent. I will not rest until I know I am the greatest.""",SIXMOREVODKA,Fiora,01DE045,['Challenger'],['Challenger'],,,Champion,Champion,,[],Champion,Unit,True,Set1
46,[],['01PZ022'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ025.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ025-full.png'}]",Piltover & Zaun,PiltoverZaun,3,3,3,"When you cast a spell, plant 3 <link=card.shuffle><style=AssociatedCard>Poison Puffcaps</style></link> on random cards in the enemy deck.","When you cast a spell, plant 3 Poison Puffcaps on random cards in the enemy deck.",,,"""These any good?""
""Of course! They're all top notch! Spoke to them myself!""
""Okay hand em--wait what?""
""Mmhmm! Getting married, this one!""
""How many have you had...?""
""--to a barnacle!""",SIXMOREVODKA,Puffcap Peddler,01PZ025,['Imbue'],['Imbue'],,,COMMON,Common,,[],,Unit,True,Set1
47,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE052.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE052-full.png'}]",Demacia,Demacia,9,9,9,<link=vocab.Play><style=Vocab>Play</style></link> or <link=vocab.Attack><style=Vocab>Attack</style></link>: Give all allies <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> this round.,Play or Attack: Give all allies Barrier this round.,,,"""This formation is the basis of our tactics. It requires the faith of each soldier in their shield, and in the shields of their companions. So long as they stand, so too shall our realm."" - Garen
",SIXMOREVODKA,Brightsteel Formation,01DE052,[],[],,,EPIC,Epic,,[],,Unit,True,Set1
48,[],['01PZ040T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ040T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ040T2-full.png'}]",Piltover & Zaun,PiltoverZaun,0,1,0,Deal 4 to the enemy nexus and 1 to all enemies.,Deal 4 to the enemy nexus and 1 to all enemies.,,,"""See ya!"" - Jinx",Ben Skutt,Super Mega Death Rocket!,01PZ040T2,"['Slow', 'Fleeting']","['Slow', 'Fleeting']",Slow,Slow,None,None,,[],,Spell,False,Set1
49,[],"['01SI053T2', '01SI053T1', '01SI002']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI053.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI053-full.png'}]",Shadow Isles,ShadowIsles,2,2,3,<link=vocab.Attack><style=Vocab>Attack</style></link>: Summon an attacking <link=card.summon><style=AssociatedCard>Spiderling</style></link>.,Attack: Summon an attacking Spiderling.,<link=vocab.RoundStart><style=Vocab>Round Start</style></link>: You have 3+ other Spiders.,Round Start: You have 3+ other Spiders.,"Once the head of a powerful Noxian house, Elise's dark ties to the Shadow Isles granted her unnatural youth and beauty in exchange for a few unwitting souls offered in sacrifice. An easy decision.",SIXMOREVODKA,Elise,01SI053,['Fearsome'],['Fearsome'],,,Champion,Champion,SPIDER,['SPIDER'],Champion,Unit,True,Set1
50,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE021.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE021-full.png'}]",Demacia,Demacia,0,3,0,<link=vocab.Rally><style=Vocab>Rally</style></link>.,Rally.,,," ""Everyone's gotta face their fears. Lucky you, here I am."" - Lucian
",Max Grecke,Relentless Pursuit,01DE021,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
51,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ048T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ048T1-full.png'}]",Piltover & Zaun,PiltoverZaun,0,0,0,<link=keyword.Obliterate><style=Keyword>Obliterate</style></link> the top 5 cards of your deck to deal 1 to all enemies and the enemy Nexus for each spell obliterated.,Obliterate the top 5 cards of your deck to deal 1 to all enemies and the enemy Nexus for each spell obliterated.,,,"""I told them that every achievement had its cost. I didn't tell them who would pay it."" - Corina Veraza",Kudos Productions,Magnum Opus,01PZ048T1,['Skill'],['Skill'],,,None,None,,[],,Ability,False,Set1
52,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX046T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX046T1-full.png'}]",Noxus,Noxus,0,0,0,<link=keyword.Stun><sprite name=Stunned><style=Keyword>Stun</style></link> an enemy.,Stun an enemy.,,,It was not the kiss he had in mind.,Kudos Productions,Paralyzing Bite,01NX046T1,['Skill'],['Skill'],,,None,None,,[],,Ability,False,Set1
53,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX047.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX047-full.png'}]",Noxus,Noxus,0,2,0,Deal 1 to an ally to give another ally +2|+2 this round.,Deal 1 to an ally to give another ally +2|+2 this round.,,,"""It's give and take, my dear. You give, and I take."" - Vladimir",SIXMOREVODKA,Transfusion,01NX047,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
54,[],['01SI024'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI010.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI010-full.png'}]",Shadow Isles,ShadowIsles,0,2,0,Summon 2 <link=card.summon><style=AssociatedCard>Spectral Riders</style></link>.,Summon 2 Spectral Riders.,,,They live now as they died then: loyal 'til the very end.,Kudos Productions,Onslaught of Shadows,01SI010,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
55,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO011.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO011-full.png'}]",Ionia,Ionia,0,1,0,<link=keyword.Recall><style=Keyword>Recall</style></link> an ally.,Recall an ally.,,,"The wise combatant knows not only tenacity, but restraint. A successful retreat guarantees a chance to fight a better fight.",Kudos Production,Recall,01IO011,['Fast'],['Fast'],Fast,Fast,COMMON,Common,,[],,Spell,True,Set1
56,[],['01NX040T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX040.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX040-full.png'}]",Noxus,Noxus,2,1,1,<link=keyword.AttackSkillMark><sprite name=AttackSkillMark><style=Keyword>Attack</style></link>: Deal 1 to the enemy Nexus.,Attack: Deal 1 to the enemy Nexus.,,,"""Our Shieldbreakers can split a man in two. But the Legion has other talents at its disposal when it requires a more... discreet touch."" - Jericho Swain",SIXMOREVODKA,Legion Saboteur,01NX040,[],[],,,COMMON,Common,,[],,Unit,True,Set1
57,[],"['01SI042', '01SI042T2', '01SI024']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI042T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI042T1-full.png'}]",Shadow Isles,ShadowIsles,6,6,6,"<link=keyword.Ephemeral><sprite name=Ephemeral><style=Keyword>Ephemeral</style></link> allies have +3|+0.
<link=vocab.Attack><style=Vocab>Attack</style></link>: Summon 2 attacking <link=card.summon><style=AssociatedCard>Spectral Riders</style></link>.","Ephemeral allies have +3|+0.
Attack: Summon 2 attacking Spectral Riders.",,,"Listen. Hear him ride. The trampling of hooves. The creak of armor, long-worn and rusted. The ghostly cries of soldiers, echoes of the past. The resounding silence that follows.",SIXMOREVODKA,Hecarim,01SI042T1,['Overwhelm'],['Overwhelm'],,,None,None,,[],Champion,Unit,False,Set1
58,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ032.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ032-full.png'}]",Piltover & Zaun,PiltoverZaun,1,1,1,,,,,Everyone tries to chase it down. Poor little thing just wants to play in puddles!,SIXMOREVODKA,Scrap Scuttler,01PZ032,[],[],,,None,None,,[],,Unit,False,Set1
59,[],"['01IO009', '01IO009T3', '01IO009T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO009T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO009T2-full.png'}]",Ionia,Ionia,4,3,3,<link=vocab.Attack><style=Vocab>Attack</style></link>: Summon an attacking <link=card.summon><style=AssociatedCard>Living Shadow</style></link> with my stats and keywords.,Attack: Summon an attacking Living Shadow with my stats and keywords.,,,"""Few men think to look back at their shadow. It is their last mistake.""",SIXMOREVODKA,Zed,01IO009T2,['Quick Attack'],['QuickStrike'],,,None,None,,[],Champion,Unit,False,Set1
60,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI027T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI027T1-full.png'}]",Shadow Isles,ShadowIsles,6,3,6,,,,,"""Who is your god? What can your god do? Will he let you wither and die defending him? Or will he give you life and vitality like no mortal has ever known? Why serve a god who won't serve you?"" - Elise",SIXMOREVODKA,Vilemaw,01SI027T1,['Fearsome'],['Fearsome'],,,None,None,SPIDER,['SPIDER'],,Unit,False,Set1
61,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO014.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO014-full.png'}]",Ionia,Ionia,1,3,1,"When I'm summoned, grant all allies in hand +1|+1.","When I'm summoned, grant all allies in hand +1|+1.",,,"Ionian knowledge is outlined in the written word, but it is the tales and teachings of Ionia's venerated elders that give ancient text new life.",SIXMOREVODKA,Greenglade Elder,01IO014,[],[],,,COMMON,Common,,[],,Unit,True,Set1
62,[],"['01IO041', '01IO041T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO041T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO041T2-full.png'}]",Ionia,Ionia,0,2,0,"Create in hand another spell from your regions.
<link=keyword.Enlightened><style=Keyword>Enlightened</style></link>: Create 2 instead.
Shuffle a <link=card.level1><style=AssociatedCard>Karma</style></link> into your deck.","Create in hand another spell from your regions.
Enlightened: Create 2 instead.
Shuffle a Karma into your deck.",,,"“When your hope wavers, know that you are never alone. The past is always by our side. It has known myriad tomorrows and all the hope that they bring.” - Karma",Kudos Productions,Karma's Insight of Ages,01IO041T2,['Burst'],['Burst'],Burst,Burst,None,None,,[],Champion,Spell,False,Set1
63,[],"['01NX038T1', '01NX038']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX038T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX038T2-full.png'}]",Noxus,Noxus,10,6,6,,,,,"""Stand in our way and I'll cut you down myself!""",SIXMOREVODKA,Darius,01NX038T2,['Overwhelm'],['Overwhelm'],,,None,None,,[],Champion,Unit,False,Set1
64,[],"['01DE022T1', '01DE022']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE022T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE022T2-full.png'}]",Demacia,Demacia,0,3,0,"<link=vocab.Rally><style=Vocab>Rally</style></link>.
Shuffle a <link=card.level1><style=AssociatedCard>Lucian</style></link> into your deck.","Rally.
Shuffle a Lucian into your deck.",,," ""Everyone's gotta face their fears. Lucky you, here I am."" - Lucian",Max Grecke,Lucian's Relentless Pursuit,01DE022T2,['Slow'],['Slow'],Slow,Slow,None,None,,[],Champion,Spell,False,Set1
65,[],['01PZ032'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ028.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ028-full.png'}]",Piltover & Zaun,PiltoverZaun,0,1,0,"When cast or discarded, summon a <link=card.summon><style=AssociatedCard>Scrap Scuttler</style></link>.","When cast or discarded, summon a Scrap Scuttler.",,,"With a handful of scrap and mere moments left, the young inventor recalled an unusual source of inspiration: a creature she once saw scuttling along the rivers of a distant jungle.",Kudos Productions,Jury-Rig,01PZ028,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
66,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE025.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE025-full.png'}]",Demacia,Demacia,0,5,0,An ally <link=keyword.Capture><sprite name=Capture><style=Keyword>Captures</style></link> a unit.,An ally Captures a unit.,,,"""Submit to us. We are the law and you are its subject. There is nothing more."" - Mageseeker Persuader",Rafael Zanchetin,Detain,01DE025,['Fast'],['Fast'],Fast,Fast,COMMON,Common,,[],,Spell,True,Set1
67,[],['01FR036T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR036.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR036-full.png'}]",Freljord,Freljord,3,3,1,<link=keyword.PlaySkillMark><sprite name=PlaySkillMark><style=Keyword>Play</style></link>: Deal 1 to an enemy.,Play: Deal 1 to an enemy.,,,"In the Freljord you can hunt, or you can starve.",SIXMOREVODKA,Avarosan Marksman,01FR036,[],[],,,COMMON,Common,,[],,Unit,True,Set1
68,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO005.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO005-full.png'}]",Ionia,Ionia,1,1,1,,,,,"""This might sound crazy, but the last thing I remember was a... fuzzy sensation...?"" - Navori Brigand",SIXMOREVODKA,Nimble Poro,01IO005,['Quick Attack'],['QuickStrike'],,,COMMON,Common,PORO,['PORO'],,Unit,True,Set1
69,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR045.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR045-full.png'}]",Freljord,Freljord,2,3,4,"When I survive damage, grant me +3|+0.","When I survive damage, grant me +3|+0.",,,"""I sealed my oath to the Winter's Claw when Sejuani gave me my first scar. Every scar since has been earned in her service.""",SIXMOREVODKA,Scarthane Steffen,01FR045,[],[],,,COMMON,Common,,[],,Unit,True,Set1
70,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO044.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO044-full.png'}]",Ionia,Ionia,2,2,2,"To play me, <link=keyword.Recall><style=Keyword>Recall</style></link> an ally.","To play me, Recall an ally.",,,"""C'mon, we gotta get out of here! My name? I'll explain on the way, I promise....""",SIXMOREVODKA,Navori Conspirator,01IO044,['Elusive'],['Elusive'],,,COMMON,Common,,[],,Unit,True,Set1
71,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR008T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR008T1-full.png'}]",Freljord,Freljord,1,1,1,"When I'm summoned, create another random 1 cost Poro in hand.","When I'm summoned, create another random 1 cost Poro in hand.",,,"""Oho, there's a good lad! Even the coldest winter melts into spring."" - Poro Herder",SIXMOREVODKA,Jubilant Poro,01FR008T1,[],[],,,None,None,PORO,['PORO'],,Unit,False,Set1
72,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR055.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR055-full.png'}]",Freljord,Freljord,0,2,0,"Deal 4 to an enemy if it has 0 Power. Otherwise, <link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> it.","Deal 4 to an enemy if it has 0 Power. Otherwise, Frostbite it.",,,"""When Winter rides across the land, she humbles the strong and fells the weak."" - Scarthane Steffen",Kudos Productions,Shatter,01FR055,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
73,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR038T3.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR038T3-full.png'}]",Freljord,Freljord,0,2,0,<link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> an enemy and all other enemies with 3 or less Health. Draw 1.,Frostbite an enemy and all other enemies with 3 or less Health. Draw 1.,,,"""All the world on one arrow."" - Ashe",SIXMOREVODKA,Crystal Arrow,01FR038T3,['Slow'],['Slow'],Slow,Slow,None,None,,[],,Spell,False,Set1
74,[],['01NX046T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX046.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX046-full.png'}]",Noxus,Noxus,3,3,2,<link=keyword.PlaySkillMark><sprite name=PlaySkillMark><style=Keyword>Play</style></link>: <link=keyword.Stun><sprite name=Stunned><style=Keyword>Stun</style></link> an enemy.,Play: Stun an enemy.,,,"""Oh, how she captivates me! Her endless legs, voice of paralyzing sweetness, and eyes red as the rose. To think, she chose to dine with me tonight!"" - Hapless Aristocrat",SIXMOREVODKA,Arachnoid Sentry,01NX046,[],[],,,COMMON,Common,SPIDER,['SPIDER'],,Unit,True,Set1
75,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ050.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ050-full.png'}]",Piltover & Zaun,PiltoverZaun,0,3,0,Give an ally +4|+0 and <link=keyword.Quick Strike><sprite name=QuickStrike><style=Keyword>Quick Attack</style></link> this round.,Give an ally +4|+0 and Quick Attack this round.,,,"""It kinda tickles when it starts to glow. That's normal... right?"" - Ezreal",Original Force,Rising Spell Force,01PZ050,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
76,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO023.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO023-full.png'}]",Ionia,Ionia,4,5,4,<link=vocab.Play><style=Vocab>Play</style></link>: Grant an ally in hand +3|+3.,Play: Grant an ally in hand +3|+3.,,,"""In times of conflict, villagers sought the ancient guardian of Autumn Valley. Those who swayed her heart were granted blessings that could turn the tide of battle."" - Saga of the First Lands",SIXMOREVODKA,Jeweled Protector,01IO023,[],[],,,RARE,Rare,,[],,Unit,True,Set1
